ParticipantID,CouncilBudget,EnvSupport,TruthJustice,EquitableAccess,EasierTravel,WellBeing,AffordableLife,EconomySupport,Safety,CityDevelopment,MunicipalService,TaxEfficiency,OtherOption,DecreaseFunding,RedirectFunds,AlreadyFunded,UnequalBenefits,OtherGovFunding,NoLongerNeeded,ImproveEfficiency,NoLongerMeetsNeeds,OtherReason,ProvincialResp,FederalResp,LocalMPContact,FriendsContactMP,ProvincialConsultations,FederalConsultations,Petition,OtherAction
89bf4fa27d0d3a3d17dbce1d9b84d932,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,0,0,0,Parking,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
08f106758fdfa2c60936c358c763c81c,Affordable housing and shelters,0,1,1,0,1,0,0,1,0,1,1,0,Police,1,0,1,0,0,0,0,0,Agree,Agree,0,1,1,1,1,0
442e7e1c7e94505a75f32d61e9dd972d,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c5c256783c295282709f3b21fe449af7,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
88d921c7d3e4d2e2f7e2382b8b096296,Building permits and inspections,0,0,0,1,0,0,1,0,1,0,0,0,Environment and climate,1,1,0,1,0,0,0,0,Agree,Agree,0,0,0,0,1,0
85f765427b5ec85303d6fb62e73fb10f,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,1,1,0,0,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Agree,1,1,1,1,1,0
fa76d5f09cb3a6736ba08239f3bee962,Environment and climate,0,0,0,0,0,0,0,0,0,0,1,0,Enforcement of bylaws and licensing,0,0,0,0,0,0,1,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,1,0,0,0
e4ec33c6bc5763bc1ad200f116893abd,"Arts, culture, entertainment and attractions",0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
03623a334288cd12324a621716214b74,Affordable housing and shelters,0,1,1,0,1,1,1,0,1,0,1,0,Police,1,1,0,0,0,1,0,1,Strongly agree,Strongly agree,1,1,0,0,1,1
c491c0ccf2e4e2066aa603a9c4eabff1,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b5e73d4cf66f5e6cc8d8976e6fefbfb8,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Parking,1,1,1,0,1,0,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
fc4b1b946d9495fd98dbbc49ef8d9baf,Promoting and supporting Toronto businesses,0,0,0,0,0,1,1,0,1,0,1,0,Police,1,1,0,1,0,0,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0
3061e746e810d072f2bcc2b36b0714ce,Affordable housing and shelters,0,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
be2c56721810d7313f039ca12643fe09,Enforcement of bylaws and licensing,0,0,1,1,1,1,0,1,1,1,1,1,Environment and climate,1,1,0,1,1,1,1,0,Strongly agree,Strongly agree,1,1,1,1,0,0
20411fc5747633daaaf9aeff6d52117f,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Parking,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,1,0,1,1,1,0
53757a572a43d5e8b08b9c52cd02bbec,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
3350fe49ac07c75e5aa28a69a464ae15,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
1b057a2e892153608a0a90ba1ebe8d9b,"Maintaining roads, bike lanes and sidewalks",0,0,1,1,1,0,1,1,1,1,1,1,"Arts, culture, entertainment and attractions",1,0,0,0,0,1,0,1,Agree,Agree,0,0,1,1,0,1
77daf80cbe63825c9078df161fd0a9bb,TTC and Wheel Trans,1,0,1,1,0,1,1,1,1,1,1,0,Police,1,1,1,0,1,0,1,1,Strongly agree,Strongly agree,0,0,0,0,0,1
2fabd8359d744a094e2b07f276c3bca0,TTC and Wheel Trans,1,0,0,1,0,1,0,0,0,1,1,0,Police,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
629d67499335f60275c3d41bc953ffc5,"Arts, culture, entertainment and attractions",0,1,0,0,1,1,1,0,1,1,1,0,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
8b4a032eac7e4498108efb5d2c375e62,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
f8b28bea5f7ac514f910360e7c62e893,"Maintaining roads, bike lanes and sidewalks",1,0,1,1,1,0,0,1,1,1,1,0,Parking,1,1,1,0,1,0,0,0,Strongly agree,Strongly agree,0,0,1,1,0,0
b8a1202adced911629e19e1ba618798c,TTC and Wheel Trans,1,0,1,1,1,1,1,0,1,1,1,0,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
aab46af528c6dbcb6022629252f71926,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
5e45f75eb1e9e882e2131d734510af7f,Parks and recreation,1,0,0,0,1,0,0,0,0,1,1,0,Police,1,1,0,0,0,1,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0
d0cdf6e7611abb5abed29e30bff82f3f,Planning and development,1,0,0,0,0,0,1,0,1,1,1,0,Environment and climate,1,0,0,0,0,0,0,0,Agree,Agree,1,1,1,1,1,0
8a26d12d2bbf0b0c7db440045f9c25e2,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9dc2ba92f5fb6adb70270b73169720aa,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,1,1,1,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
072c7995a769e8b9ee060a9c52fd3f8a,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d796c4bdf4ebfd2f9cb303f488b32e21,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,0,0,1,Strongly agree,Disagree,1,0,1,1,1,0
3360f6cd55b29e8b88d462acfca2f90f,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b390d7c2d090bbc268db3990f48f120e,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,0,0,0,0,1,Police,0,0,0,1,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
dd88bf58ba129cc15a7f129eb0e7dde7,Environment and climate,1,0,0,0,0,0,0,1,0,0,0,0,Police,1,1,0,0,0,0,0,1,Strongly agree,Strongly agree,1,0,1,0,1,0
a99e2eb895a7a64935e94b4578d3f865,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c6c1fe694a9ea97656a81eb234d6d1ce,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c15db23be42dc37db0a0dce94f51bb4e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
28058d49f1688c237ae8d0e657bc58d0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
f28eeba2219c38498fde46131b9180fd,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
2221ce63f5982c878ddd43430d00c98e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d285a9a1012bc2488ac3ba866051742a,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
282626dba56e3df94c929c9265e9fd0b,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9f41fd21e2bad842b1bc9bd03c7a9d03,TTC and Wheel Trans,1,0,1,1,1,1,1,0,0,1,1,0,Police,1,1,0,0,0,1,1,1,Strongly agree,Strongly agree,0,1,1,1,0,0
0c5299a7c00466494d3ef58472e3db35,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
16b037662a3882f36a5bd6a2dd2a66b8,Employment and social services,0,0,0,0,1,0,0,1,0,0,0,0,"Arts, culture, entertainment and attractions",1,0,1,1,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,0,1,0
06c669ad8ba7fce8efe013f9d816eda0,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Parking,1,0,1,0,1,1,1,0,Agree,Agree,0,0,0,0,0,1
8ac4c0958ab41a77a105be261c0bf20d,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,1,1,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
e97d6680325d46019606edc00cc69ca8,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d2edf36d1ce90305b1787fadd892f948,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
11b6ab23026748761cc837289a183f9b,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
732e93840d4a1294e3eb3238ab3773f0,"Maintaining roads, bike lanes and sidewalks",1,1,1,1,1,1,1,1,1,1,1,0,Parking,1,1,1,0,0,0,1,0,Strongly agree,Agree,1,1,1,1,1,0
548df94068ef199b99b5c22446a88e90,TTC and Wheel Trans,0,0,1,1,0,1,1,0,1,1,1,0,Parking,1,1,1,0,1,0,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0
bbcc14ee7e773ce9e711b001d3dae4df,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,1,0,1,1,1,0,Affordable housing and shelters,1,1,0,1,1,1,0,0,Agree,Undecided / Don’t Know,0,1,0,0,0,0
34fa6819bbd3f341c16bd9235785a07a,Affordable housing and shelters,1,1,1,0,1,1,0,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,0,0,0,1,0
6ccb3cefe5e3b684709c6fe40beefdd7,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Parks and recreation,1,0,0,0,0,0,0,0,Undecided / Don’t Know,Agree,0,0,1,0,0,0
9b7b4685340008b6e8dda5ed5daf4d47,"Maintaining roads, bike lanes and sidewalks",1,0,1,1,1,1,1,1,1,1,1,0,Promoting and supporting Toronto businesses,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
7c488e16d6939c0ec06952db065fa5c9,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b2c813d123454bca63f69a6ee99f2612,Affordable housing and shelters,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,1,1,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
e1183568b8a80603000705047adb3b23,"Maintaining roads, bike lanes and sidewalks",0,0,1,1,0,0,0,1,0,0,1,0,Environment and climate,1,1,0,1,1,0,1,0,Strongly agree,Strongly agree,0,0,0,0,0,1
e8f7f76e520ad93dea2f1711a6ac9001,Police,0,0,0,0,0,0,0,0,0,1,1,0,Environment and climate,1,0,1,0,0,0,0,0,Undecided / Don’t Know,Strongly agree,1,0,0,1,1,0
9446f138c4f8f601ccaae66b2692623f,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
ffa0abea23ee883c35994a060fab3fee,TTC and Wheel Trans,1,0,1,1,0,1,1,1,0,1,0,0,Police,1,1,0,0,0,0,1,0,Strongly agree,Strongly agree,1,0,0,0,0,0
2984c7619ff6472c2feb283fe1675efb,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
33c8324497818321b03516f7dfaa5e70,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
27ba4f945bb6a15a7179649c93040f0c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ba20f4b3daeb2088d64d0a31505f7176,Affordable housing and shelters,1,1,1,0,1,1,1,1,1,1,1,1,Police,1,0,1,0,0,0,1,0,Strongly agree,Strongly agree,0,1,1,1,1,0
595501647b59cdb8e54f066e56ac0a3d,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,0,0,Police,1,0,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
86ee152e91783d9cf8279a37fed67b76,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0312f066c3d35a830388cc163eff88da,TTC and Wheel Trans,1,0,0,1,0,1,0,1,1,1,1,0,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0
8324f42a0db36d6aeebfc22516d598c9,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
53a42be30a520517301a88543e021724,TTC and Wheel Trans,1,0,0,1,0,1,1,0,0,0,1,0,Fire services,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
bf16d656bd4f9a11c1d272802abbd78c,TTC and Wheel Trans,1,0,0,1,1,1,0,0,0,1,1,0,Planning and development,1,1,0,1,1,1,1,0,Agree,Agree,0,0,1,1,0,0
f06584999ddffbbbc0d501367072bf88,Affordable housing and shelters,0,0,1,0,1,0,0,0,0,0,0,0,Promoting and supporting Toronto businesses,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,0,1,0,0,0
2b692ecbcf0b6b97efdfe075ae29f78e,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,1,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
7917a7fcfe4489c44afb355a7f01b341,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
7aaea15e308acec30cf10fb6f85506ca,Public health,0,0,1,0,1,0,0,1,0,1,0,0,Parking,1,0,1,0,0,0,1,0,Strongly agree,Agree,1,1,0,0,1,0
e1872628bba6f2bc9f65bcef811cf1a2,Police,0,0,0,0,0,0,0,0,0,1,0,0,Police,0,0,0,0,0,0,1,0,Agree,Agree,0,0,0,0,1,0
ae8908457b12c5fcb5c71123844a2176,TTC and Wheel Trans,1,0,1,1,1,1,1,0,0,1,0,0,Planning and development,1,1,0,0,0,0,0,0,Agree,Agree,0,0,0,0,0,1
a64513066719974562dcfaefbe495e7c,TTC and Wheel Trans,0,0,1,1,0,1,1,0,1,1,1,0,Parking,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
8483a00604c1be3dc71cd2625df829b2,TTC and Wheel Trans,0,0,1,1,0,1,1,1,1,1,1,0,Police,1,1,0,0,0,1,0,0,Agree,Agree,0,0,1,1,1,0
cb93c6bd2e58c5bad4cb0de66e8906ef,Police,0,0,0,0,0,0,0,1,0,0,0,0,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,1,Agree,Strongly agree,0,0,0,0,1,0
48189ccb12def562ffef5d610ff48135,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,1,1,0,Parks and recreation,1,0,1,0,0,1,1,0,Strongly agree,Strongly agree,0,0,1,1,1,0
e6b204ddd3590a10faf6e0cc32609247,Police,0,1,0,0,0,0,0,1,0,1,0,0,"Arts, culture, entertainment and attractions",1,0,1,0,1,0,0,0,Agree,Strongly agree,1,1,1,1,0,0
ce9153fd1f9db11bbfea689aef2a62c1,Police,0,0,0,0,0,0,0,1,0,0,0,0,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,1,Strongly disagree,Disagree,0,0,0,0,0,1
63635562146e57a4e5074d77e81b2395,TTC and Wheel Trans,1,0,1,1,0,0,0,0,0,0,0,0,Police,1,1,1,1,1,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
5bf370e36209879327243757b211068f,Child care,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
5e5e8327c1a6ed89b4159e038c9ed03c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
99002daf1402c18e38c0459aeb781bd5,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
96eff7455e69efc207e78080739311d7,Affordable housing and shelters,0,0,1,0,1,1,1,0,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,0,0,1,1,1,0
21a9a90916269a00e47fe4e54d6a59d1,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
f9d4d64a4773b336ec32ddcf7887cc26,TTC and Wheel Trans,1,0,0,1,1,1,0,0,1,0,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
dc45e6251b7245ab699173f75b7e6bc7,TTC and Wheel Trans,1,0,1,1,1,0,0,0,0,1,0,0,Police,1,1,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,0,0
491abf0dc7f63b0d313107c3cd1fc051,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
cf68a1170dddd278100275d31feccde1,Enforcement of bylaws and licensing,1,0,1,1,1,0,0,1,1,1,1,0,Promoting and supporting Toronto businesses,1,0,1,1,0,0,0,0,Strongly agree,Strongly agree,1,0,1,1,1,0
8aef981e9d8d9ccb596887fa29fe03e2,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d829c5ac7dd6f4511253ce7e3d194fb2,Affordable housing and shelters,0,1,1,0,1,1,0,1,1,1,1,0,Police,1,1,1,0,0,1,0,0,Agree,Agree,1,0,1,1,1,0
11a677e6c1944bae4f3f127ce65905f0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9d53658440e8081b7bd8ff7bd3055e0e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0bbfe23be29f1d8c108774d6aed11d48,TTC and Wheel Trans,0,0,0,1,0,0,0,0,0,0,0,0,Parking,1,0,0,0,0,0,1,0,Agree,Agree,1,1,0,0,0,0
af86d906132986a2252294476b5bd3c8,Police,0,1,1,0,0,0,0,1,0,0,0,1,Animal services,1,0,0,0,1,0,0,1,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,0,0,1
e6273d567df50cd6587e6ef826ddf1a6,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,0,1,0,Police,1,1,0,0,0,1,1,0,Strongly agree,Agree,0,0,1,1,0,0
95164c63ecf6c5b62d0ff9edbc4d6920,Affordable housing and shelters,0,1,1,1,1,1,1,1,0,0,0,0,Promoting and supporting Toronto businesses,1,0,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,0,0
dc06017b4f0bce23fa63898695a85c28,TTC and Wheel Trans,1,0,0,1,1,1,0,0,1,1,1,0,Police,0,0,0,0,0,0,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
547f48afc1898a849a571448f6b834aa,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
39d981f1d338f5fa8d0b3972e4dd0bb9,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
a253f5a31358b4c3f93740bb8d3f9411,TTC and Wheel Trans,0,0,1,1,1,1,1,1,0,1,0,0,Environment and climate,1,1,0,0,0,1,0,0,Agree,Agree,0,0,1,1,1,0
75a5ac885c2cf8c70dfb9d527eaa5b5c,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
5f7d67c9a22efb2a399649792140e95e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
55f53cfe2bfd58c27a9fe3d7d172f55f,Environment and climate,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
077b5a71e823c1c448ce35152887d3af,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
3787b4861d88d63556ff68db01293242,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
730705fd502b60bdc056529c99b1866d,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,0,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
a77b4fd69ef2a3a2efaeda8d6de9612e,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
0daf479db43f45066b79a6889d14f3cd,Affordable housing and shelters,0,1,1,0,1,1,1,1,0,0,1,1,Police,1,1,0,0,0,1,1,1,Strongly agree,Strongly agree,0,0,0,0,1,0
4d8df50cc5fc3c7ae133d57443ac19ca,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ed2c37b070a1863075d47d90bbfd2dce,Paramedics,0,0,1,0,1,0,0,0,0,1,1,0,Police,1,1,0,0,0,1,0,1,Strongly agree,Strongly agree,0,1,1,1,1,0
53fdb96ea02738af8a32022ec0519007,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
fbf024a7c780caec19bfd3266a2e5dea,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b3061b4df0fb4eae44c02fd53b43828a,TTC and Wheel Trans,0,0,0,1,0,1,1,1,1,1,1,0,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,0,1,1,1,0
0932f057ee2a1a3aa89e5e08c65c614d,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9e6ea88359366e255997ef5e87887337,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
05f342ea9be238cc67a256e6ce83cbbd,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
63530a40d329dfaf0819de53ae8f1e7a,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0b2efd49c66def6137e4507039fcbda7,Paramedics,0,1,1,0,0,1,0,0,0,1,0,0,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,0,0
25395ea38037f68a669e043ea370d38a,Building permits and inspections,0,0,0,0,0,0,0,0,0,1,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0c803eae885234330b7047b0638a9642,TTC and Wheel Trans,1,1,1,1,0,1,0,1,1,1,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0
49c80418aadb76e684f9644ce2a6a4d8,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c58c3acf5641de5bf2fadfc38367a538,Planning and development,0,0,0,1,0,0,1,0,1,1,0,0,"Community grants, partnerships and programs for youth",1,0,0,1,0,1,0,0,Strongly agree,Disagree,0,0,1,1,1,0
3b29eb875c476bd873f56db8baaeaf79,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
08da82f931a090ac01b42b91810785b0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
25d104e2a1ed821a117e36ba30cafb02,Enforcement of bylaws and licensing,0,0,0,1,0,0,0,0,0,0,1,0,"Garbage, recycling and green bin",0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,0,0,1,0,1,0
fc4aa5dda99d7856a09db96912c30485,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0dea03e451caf01e140bc93b2f35ff6c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
3697783a0d0c4450573167a443467e4e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0a687afc2c57fca903e390226720f57b,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
2d8c9097422aed12bd056bd4dcc71483,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9781fddf3789fec2df064561282ae9e7,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
885dfc8c6d20dc42232202d82d8d3338,Affordable housing and shelters,0,0,0,0,0,1,0,1,0,0,0,0,Libraries,0,0,0,0,0,1,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
095271b5164616c9e96deec03b80d023,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,0,0,1,Employment and social services,0,1,1,1,0,1,0,0,Strongly disagree,Strongly disagree,1,1,1,1,1,1
bedf88db52d395b652ae198b40781394,Planning and development,0,0,1,0,0,1,1,1,1,1,1,0,Environment and climate,1,0,0,1,0,1,0,0,Agree,Agree,1,0,0,0,0,0
3f47a6e5e1d7782e808577f99aca6305,Affordable housing and shelters,0,0,1,0,1,1,1,0,0,0,1,1,Police,1,1,1,0,1,0,1,0,Strongly agree,Strongly agree,1,1,0,0,1,0
b8a56c161030c193c0bafdcd6d8dca4f,Long-term care homes and services for seniors,0,0,1,0,1,1,1,1,0,1,0,0,Animal services,1,0,0,0,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,0,0,1
83575f4b62151c068c323c2828236882,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
6f1bd49ce23968e0622bca55a1553c70,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,1,1,0,Police,1,1,0,0,0,1,0,1,Strongly agree,Strongly agree,0,0,1,1,1,0
